image1,image2,level_0,level_1,level_2,level_3,level_4,level_5,level_6,model,category1,category2
badlands_190.pkl,badlands_210.pkl,0.4150504,0.37560922,0.27377868,0.22784773,0.24404693,0.5206883,0.60395104,VGG,badlands,badlands
badlands_190.pkl,badlands_211.pkl,0.4258107,0.3737658,0.27402857,0.22486657,0.22893932,0.38327593,0.35218012,VGG,badlands,badlands
badlands_190.pkl,badlands_212.pkl,0.51897043,0.3649184,0.2607236,0.21117519,0.22385569,0.4311295,0.48483843,VGG,badlands,badlands
badlands_190.pkl,badlands_213.pkl,0.47053885,0.40328905,0.29780328,0.2767234,0.27867076,0.47793984,0.49168545,VGG,badlands,badlands
badlands_190.pkl,badlands_214.pkl,0.47056422,0.39666736,0.295012,0.24509767,0.24524778,0.48552263,0.4633179,VGG,badlands,badlands
badlands_190.pkl,badlands_215.pkl,0.41133302,0.3623809,0.2693687,0.19962826,0.177173,0.40228003,0.4130424,VGG,badlands,badlands
badlands_190.pkl,badlands_216.pkl,0.4649319,0.33853942,0.26225123,0.2527491,0.21160404,0.5380423,0.60218847,VGG,badlands,badlands
badlands_190.pkl,badlands_217.pkl,0.4677994,0.40016007,0.28850117,0.2336719,0.21507962,0.47953707,0.4935071,VGG,badlands,badlands
badlands_190.pkl,badlands_218.pkl,0.44578663,0.36541373,0.2705648,0.23061734,0.21280377,0.4159181,0.41603848,VGG,badlands,badlands
badlands_190.pkl,badlands_219.pkl,0.4512316,0.36335415,0.28170767,0.27632788,0.273905,0.53187597,0.57689714,VGG,badlands,badlands
badlands_190.pkl,badlands_22.pkl,0.46065545,0.41147882,0.31101906,0.2897259,0.31104404,0.5729765,0.61662084,VGG,badlands,badlands
badlands_190.pkl,badlands_220.pkl,0.37960082,0.32349893,0.21464384,0.1670623,0.15046902,0.4232256,0.48106766,VGG,badlands,badlands
badlands_190.pkl,badlands_221.pkl,0.5104832,0.38939154,0.30188823,0.30087134,0.31891423,0.6022237,0.65461326,VGG,badlands,badlands
badlands_190.pkl,badlands_222.pkl,0.4673319,0.35632676,0.25856096,0.19737294,0.20885675,0.41547883,0.42294177,VGG,badlands,badlands
badlands_190.pkl,badlands_223.pkl,0.523805,0.38889357,0.28663453,0.2669087,0.2798464,0.5206204,0.5846063,VGG,badlands,badlands
badlands_190.pkl,badlands_224.pkl,0.55982095,0.41089562,0.30965796,0.30995995,0.34628737,0.62085104,0.65195155,VGG,badlands,badlands
badlands_190.pkl,badlands_225.pkl,0.43733275,0.36664099,0.27933902,0.23594978,0.16799778,0.4221026,0.39815265,VGG,badlands,badlands
badlands_190.pkl,badlands_226.pkl,0.43594468,0.38402414,0.2852887,0.26247135,0.31138206,0.5146183,0.5528417,VGG,badlands,badlands
badlands_190.pkl,badlands_227.pkl,0.45028597,0.39601684,0.3063119,0.2859348,0.2684877,0.5256682,0.5242567,VGG,badlands,badlands
badlands_190.pkl,badlands_228.pkl,0.3675662,0.364381,0.27523217,0.23744069,0.2163461,0.44604447,0.4738879,VGG,badlands,badlands
badlands_190.pkl,badlands_229.pkl,0.50366503,0.39392075,0.29136088,0.275698,0.25021207,0.5054391,0.5147472,VGG,badlands,badlands
badlands_190.pkl,badlands_23.pkl,0.5153011,0.37621054,0.263148,0.21244732,0.17931661,0.48417825,0.53223026,VGG,badlands,badlands
badlands_190.pkl,badlands_230.pkl,0.4707671,0.38138402,0.3022145,0.27354312,0.27720764,0.48346412,0.4726489,VGG,badlands,badlands
badlands_190.pkl,badlands_231.pkl,0.42906526,0.3699836,0.2909117,0.2404162,0.19756755,0.4570054,0.48715183,VGG,badlands,badlands
badlands_190.pkl,badlands_24.pkl,0.47146997,0.3685114,0.28248638,0.2672273,0.29683828,0.5898381,0.6118098,VGG,badlands,badlands
badlands_190.pkl,badlands_25.pkl,0.47587508,0.3926502,0.3078984,0.30219355,0.315246,0.58221304,0.6341153,VGG,badlands,badlands
badlands_190.pkl,badlands_26.pkl,0.4958414,0.395553,0.2955118,0.25925007,0.24425235,0.49118328,0.5109223,VGG,badlands,badlands
badlands_190.pkl,badlands_27.pkl,0.46999595,0.36965013,0.27359116,0.21904263,0.20281646,0.4503069,0.4972504,VGG,badlands,badlands
badlands_190.pkl,badlands_28.pkl,0.49172178,0.4129187,0.30777487,0.3007314,0.32323608,0.5662302,0.5610591,VGG,badlands,badlands
badlands_190.pkl,badlands_29.pkl,0.43870875,0.39028695,0.28096172,0.24296126,0.25063568,0.5235945,0.50162,VGG,badlands,badlands
badlands_190.pkl,badlands_3.pkl,0.4467607,0.365682,0.28075397,0.2271063,0.17644547,0.3806658,0.35656348,VGG,badlands,badlands
badlands_190.pkl,badlands_30.pkl,0.47547108,0.40787023,0.32141808,0.2982115,0.30822933,0.56381863,0.6228468,VGG,badlands,badlands
badlands_190.pkl,badlands_31.pkl,0.45403382,0.36823115,0.27850977,0.268351,0.2500534,0.53440964,0.5998197,VGG,badlands,badlands
badlands_190.pkl,badlands_32.pkl,0.47456336,0.38170773,0.27798814,0.23428583,0.23270878,0.45445386,0.47930342,VGG,badlands,badlands
badlands_190.pkl,badlands_33.pkl,0.41297987,0.35290253,0.2817015,0.27984762,0.22671896,0.58780456,0.6789655,VGG,badlands,badlands
badlands_190.pkl,badlands_34.pkl,0.4843728,0.40492567,0.30518535,0.26027817,0.2372186,0.46715668,0.5175252,VGG,badlands,badlands
badlands_190.pkl,badlands_35.pkl,0.43478543,0.36496964,0.2687764,0.20922533,0.22805852,0.5132501,0.5753284,VGG,badlands,badlands
badlands_190.pkl,badlands_36.pkl,0.45121503,0.36542612,0.27594,0.22515965,0.20723152,0.46834457,0.50442255,VGG,badlands,badlands
badlands_190.pkl,badlands_37.pkl,0.46502435,0.39481115,0.29097265,0.27438524,0.32072765,0.5680134,0.5712917,VGG,badlands,badlands
badlands_190.pkl,badlands_38.pkl,0.46057737,0.3953764,0.30254596,0.28746513,0.30368575,0.5799442,0.6070994,VGG,badlands,badlands
badlands_190.pkl,badlands_39.pkl,0.5219016,0.4003176,0.3062032,0.30975467,0.32606876,0.58066195,0.5801496,VGG,badlands,badlands
badlands_190.pkl,badlands_4.pkl,0.46164197,0.39598596,0.2902488,0.2478759,0.235131,0.47669673,0.52793276,VGG,badlands,badlands
badlands_190.pkl,badlands_40.pkl,0.5093255,0.3789596,0.27687037,0.24037012,0.23202004,0.4185115,0.42552733,VGG,badlands,badlands
badlands_190.pkl,badlands_41.pkl,0.4079865,0.360049,0.26264548,0.18647371,0.1657365,0.35629287,0.3265164,VGG,badlands,badlands
badlands_190.pkl,badlands_42.pkl,0.46015555,0.3467887,0.26256076,0.23406139,0.23049669,0.48674852,0.49305126,VGG,badlands,badlands
badlands_190.pkl,badlands_43.pkl,0.50128245,0.40509003,0.31202847,0.29565427,0.3069098,0.5697817,0.5831708,VGG,badlands,badlands
badlands_190.pkl,badlands_44.pkl,0.44231153,0.35938415,0.26226568,0.25590262,0.2794395,0.51536983,0.5424598,VGG,badlands,badlands
badlands_190.pkl,badlands_45.pkl,0.49307245,0.40957946,0.31188947,0.25359455,0.2199506,0.4178733,0.41518366,VGG,badlands,badlands
badlands_190.pkl,badlands_46.pkl,0.4342221,0.3768658,0.28617674,0.24014342,0.26571,0.481138,0.54326,VGG,badlands,badlands
badlands_190.pkl,badlands_47.pkl,0.43970728,0.37195247,0.2804869,0.25843897,0.24669024,0.52954847,0.5907657,VGG,badlands,badlands
badlands_190.pkl,badlands_48.pkl,0.45885962,0.34220463,0.26701608,0.23408496,0.26277775,0.5214586,0.61320376,VGG,badlands,badlands
badlands_190.pkl,badlands_49.pkl,0.48650128,0.36622187,0.28465554,0.25143224,0.2086046,0.45727912,0.45458126,VGG,badlands,badlands
badlands_190.pkl,badlands_5.pkl,0.4933802,0.36607692,0.29277635,0.27201653,0.24419503,0.49780655,0.50870013,VGG,badlands,badlands
badlands_190.pkl,badlands_50.pkl,0.45585164,0.3762427,0.29187512,0.2659547,0.27807337,0.5521637,0.5548223,VGG,badlands,badlands
badlands_190.pkl,badlands_51.pkl,0.45331502,0.39701515,0.30982393,0.2706817,0.26463062,0.44191396,0.4622422,VGG,badlands,badlands
badlands_190.pkl,badlands_52.pkl,0.4523009,0.3869221,0.2947898,0.29216257,0.2818739,0.51705116,0.5504812,VGG,badlands,badlands
badlands_190.pkl,badlands_53.pkl,0.42323285,0.34031075,0.2496329,0.22657114,0.24637116,0.58454275,0.64860904,VGG,badlands,badlands
badlands_190.pkl,badlands_54.pkl,0.38965452,0.35616726,0.2676027,0.25554973,0.27850828,0.5099577,0.5404247,VGG,badlands,badlands
badlands_190.pkl,badlands_55.pkl,0.5262838,0.42647886,0.3375122,0.32356668,0.28880012,0.57038915,0.6083908,VGG,badlands,badlands
badlands_190.pkl,badlands_56.pkl,0.48262396,0.38474542,0.29420558,0.28832144,0.25790513,0.5380523,0.5729957,VGG,badlands,badlands
badlands_190.pkl,badlands_57.pkl,0.37669677,0.32351595,0.24126841,0.1936318,0.1959959,0.41155228,0.44696757,VGG,badlands,badlands
badlands_190.pkl,badlands_58.pkl,0.4189492,0.38006258,0.30339956,0.25273037,0.2530582,0.5678624,0.62728435,VGG,badlands,badlands
badlands_190.pkl,badlands_59.pkl,0.43840298,0.37558553,0.28812835,0.2352873,0.24468917,0.5384475,0.57898796,VGG,badlands,badlands
badlands_190.pkl,badlands_6.pkl,0.39332664,0.35007268,0.2659306,0.20471841,0.17892423,0.42144772,0.47827214,VGG,badlands,badlands
badlands_190.pkl,badlands_60.pkl,0.454655,0.34387565,0.2602743,0.23347732,0.27296752,0.6179538,0.65165627,VGG,badlands,badlands
badlands_190.pkl,badlands_61.pkl,0.48515517,0.38677865,0.31612808,0.29215756,0.27239504,0.53279054,0.55618066,VGG,badlands,badlands
badlands_190.pkl,badlands_62.pkl,0.44401658,0.38264945,0.2909889,0.2596028,0.25878012,0.4881757,0.48455727,VGG,badlands,badlands
badlands_190.pkl,badlands_63.pkl,0.39047545,0.31631827,0.24954131,0.23404019,0.23149188,0.50578743,0.5424769,VGG,badlands,badlands
badlands_190.pkl,badlands_64.pkl,0.43862075,0.33980036,0.263415,0.2223928,0.21338248,0.47013614,0.48040137,VGG,badlands,badlands
badlands_190.pkl,badlands_65.pkl,0.45758945,0.38970417,0.31235,0.2897838,0.24950269,0.5579923,0.582687,VGG,badlands,badlands
badlands_190.pkl,badlands_66.pkl,0.43713078,0.3577176,0.273661,0.24151821,0.27363038,0.5060516,0.5597725,VGG,badlands,badlands
badlands_190.pkl,badlands_67.pkl,0.499423,0.37799913,0.29062283,0.25320044,0.24603103,0.4565121,0.5545573,VGG,badlands,badlands
badlands_190.pkl,badlands_68.pkl,0.432807,0.3792031,0.2870013,0.24637085,0.25570482,0.47303456,0.5581706,VGG,badlands,badlands
badlands_190.pkl,badlands_69.pkl,0.47442693,0.38417518,0.29490665,0.26794446,0.2715613,0.49166492,0.5254003,VGG,badlands,badlands
badlands_190.pkl,badlands_7.pkl,0.47017065,0.36440405,0.29102382,0.30321667,0.28908733,0.5524998,0.5563601,VGG,badlands,badlands
badlands_190.pkl,badlands_70.pkl,0.4509114,0.3617075,0.26491708,0.2487061,0.29895967,0.4940437,0.5310395,VGG,badlands,badlands
badlands_190.pkl,badlands_71.pkl,0.4740964,0.38172612,0.28244245,0.27050117,0.25541884,0.51531553,0.553172,VGG,badlands,badlands
badlands_190.pkl,badlands_72.pkl,0.44066295,0.36302096,0.27567956,0.26854196,0.2589987,0.48057452,0.5319144,VGG,badlands,badlands
badlands_190.pkl,badlands_73.pkl,0.39103222,0.34736043,0.24525096,0.17695032,0.15013859,0.3475108,0.427751,VGG,badlands,badlands
badlands_190.pkl,badlands_74.pkl,0.40888423,0.36111376,0.29334366,0.26547217,0.22277461,0.43921417,0.456275,VGG,badlands,badlands
badlands_190.pkl,badlands_75.pkl,0.45318738,0.36620674,0.27149263,0.23553745,0.27915248,0.4960163,0.5140953,VGG,badlands,badlands
badlands_190.pkl,badlands_76.pkl,0.5022687,0.38568196,0.2710419,0.21699709,0.22099084,0.51342416,0.5831851,VGG,badlands,badlands
badlands_190.pkl,badlands_77.pkl,0.4363433,0.36734706,0.29576775,0.25807267,0.21685246,0.5098014,0.5626677,VGG,badlands,badlands
badlands_190.pkl,badlands_78.pkl,0.44309175,0.3693725,0.2874856,0.26903176,0.21168016,0.4194399,0.44646394,VGG,badlands,badlands
badlands_190.pkl,badlands_79.pkl,0.49041307,0.3463791,0.25981772,0.221043,0.20512219,0.40253085,0.40939534,VGG,badlands,badlands
badlands_190.pkl,badlands_8.pkl,0.40748394,0.3038607,0.22122192,0.18906946,0.148394,0.31814218,0.34220052,VGG,badlands,badlands
badlands_190.pkl,badlands_80.pkl,0.39363146,0.35133955,0.25739193,0.19752733,0.19876069,0.40691537,0.38851893,VGG,badlands,badlands
badlands_190.pkl,badlands_81.pkl,0.4605992,0.37956867,0.27963763,0.23068893,0.23257846,0.50383055,0.5103733,VGG,badlands,badlands
badlands_190.pkl,badlands_82.pkl,0.4462393,0.37712434,0.2712925,0.22347477,0.23456295,0.48979792,0.5226195,VGG,badlands,badlands
badlands_190.pkl,badlands_83.pkl,0.5261957,0.37232292,0.26796353,0.24213512,0.22590119,0.4353773,0.47168934,VGG,badlands,badlands
badlands_190.pkl,badlands_84.pkl,0.4827419,0.35281134,0.2483876,0.20033917,0.23083605,0.52786046,0.5922736,VGG,badlands,badlands
badlands_190.pkl,badlands_85.pkl,0.5145182,0.4146881,0.31480223,0.29549956,0.2589622,0.5601422,0.57771116,VGG,badlands,badlands
badlands_190.pkl,badlands_86.pkl,0.4591469,0.38287348,0.29700732,0.29660237,0.31427115,0.5465387,0.5673759,VGG,badlands,badlands
badlands_190.pkl,badlands_87.pkl,0.4368741,0.3650051,0.28916642,0.2520216,0.2445448,0.6012586,0.6764084,VGG,badlands,badlands
badlands_190.pkl,badlands_88.pkl,0.54412466,0.3866259,0.30644515,0.29617816,0.24865742,0.55227476,0.5812616,VGG,badlands,badlands
badlands_190.pkl,badlands_89.pkl,0.48960492,0.40890682,0.3188182,0.2877508,0.27263278,0.5230913,0.53720284,VGG,badlands,badlands
badlands_190.pkl,badlands_9.pkl,0.49433467,0.36127838,0.26998353,0.22398159,0.21348798,0.42540067,0.42839813,VGG,badlands,badlands
badlands_190.pkl,badlands_90.pkl,0.38163394,0.31611568,0.23576555,0.1869111,0.19567725,0.45464545,0.46285272,VGG,badlands,badlands
badlands_190.pkl,badlands_91.pkl,0.45687708,0.36525947,0.26518464,0.22230165,0.19444719,0.43401843,0.5022724,VGG,badlands,badlands
badlands_190.pkl,badlands_92.pkl,0.49616045,0.38516304,0.29153717,0.27561688,0.26306987,0.44521296,0.47669935,VGG,badlands,badlands
badlands_190.pkl,badlands_93.pkl,0.45089018,0.3909846,0.30087897,0.31055468,0.2708801,0.49656898,0.53084654,VGG,badlands,badlands
badlands_190.pkl,badlands_94.pkl,0.49032262,0.39478284,0.29908687,0.27362043,0.23243722,0.3545396,0.38249528,VGG,badlands,badlands
badlands_190.pkl,badlands_95.pkl,0.37041607,0.37596846,0.27237722,0.20840299,0.20787019,0.41362676,0.43621773,VGG,badlands,badlands
badlands_190.pkl,badlands_96.pkl,0.46975538,0.39709097,0.30549008,0.2848601,0.257104,0.50816864,0.4825791,VGG,badlands,badlands
badlands_190.pkl,badlands_97.pkl,0.43024293,0.37547386,0.2858305,0.26134336,0.23411389,0.5000472,0.545569,VGG,badlands,badlands
badlands_190.pkl,badlands_98.pkl,0.5085994,0.31844115,0.23650977,0.21975645,0.19926721,0.58197826,0.67162323,VGG,badlands,badlands
badlands_190.pkl,badlands_99.pkl,0.526017,0.3946859,0.29060853,0.28187916,0.26058167,0.5206889,0.53471375,VGG,badlands,badlands
badlands_191.pkl,badlands_192.pkl,0.4235084,0.35668033,0.24398993,0.17462271,0.19818062,0.40146777,0.4366618,VGG,badlands,badlands
badlands_191.pkl,badlands_193.pkl,0.42181003,0.34632498,0.2545285,0.22356078,0.26713288,0.6358927,0.66684437,VGG,badlands,badlands
badlands_191.pkl,badlands_194.pkl,0.40747955,0.3705719,0.27045673,0.22940595,0.28383374,0.47845435,0.4881382,VGG,badlands,badlands
badlands_191.pkl,badlands_195.pkl,0.46433863,0.3682099,0.263865,0.2124109,0.17162146,0.34464657,0.37743074,VGG,badlands,badlands
badlands_191.pkl,badlands_196.pkl,0.40411928,0.3667965,0.26100117,0.24663861,0.302993,0.5142362,0.5365233,VGG,badlands,badlands
badlands_191.pkl,badlands_197.pkl,0.43365622,0.35348007,0.24294645,0.19440457,0.22925644,0.5052885,0.54079574,VGG,badlands,badlands
badlands_191.pkl,badlands_198.pkl,0.42637423,0.35458755,0.25292835,0.22614321,0.30862924,0.54640937,0.5153487,VGG,badlands,badlands
badlands_191.pkl,badlands_199.pkl,0.44458932,0.33251208,0.235058,0.18850793,0.20829256,0.49604797,0.5144616,VGG,badlands,badlands
badlands_191.pkl,badlands_2.pkl,0.43194246,0.34657946,0.26555455,0.23420346,0.40329397,0.7101669,0.72282195,VGG,badlands,badlands
badlands_191.pkl,badlands_20.pkl,0.43360552,0.32828897,0.24572852,0.22918025,0.33816367,0.5704213,0.5776051,VGG,badlands,badlands
badlands_191.pkl,badlands_200.pkl,0.420596,0.34073344,0.25587913,0.24992758,0.34994644,0.61923337,0.6765636,VGG,badlands,badlands
badlands_191.pkl,badlands_201.pkl,0.4530513,0.35917872,0.25805604,0.230111,0.25126,0.4633705,0.4512869,VGG,badlands,badlands
badlands_191.pkl,badlands_202.pkl,0.42325735,0.3434701,0.25494665,0.21518779,0.32221073,0.6583334,0.68282807,VGG,badlands,badlands
badlands_191.pkl,badlands_203.pkl,0.40529388,0.34088552,0.24208973,0.20063408,0.2867631,0.5687976,0.5485157,VGG,badlands,badlands
badlands_191.pkl,badlands_204.pkl,0.38652924,0.32416055,0.21213558,0.12031395,0.102017775,0.3744296,0.3384785,VGG,badlands,badlands
badlands_191.pkl,badlands_205.pkl,0.32125068,0.29131126,0.22089915,0.15778317,0.16232133,0.4386844,0.46066138,VGG,badlands,badlands
badlands_191.pkl,badlands_206.pkl,0.5213709,0.36192277,0.26658058,0.22326702,0.32652315,0.56232655,0.57983446,VGG,badlands,badlands
badlands_191.pkl,badlands_207.pkl,0.44743687,0.22956264,0.17574875,0.16051999,0.24729751,0.55481875,0.5919743,VGG,badlands,badlands
badlands_191.pkl,badlands_208.pkl,0.42670542,0.36721373,0.27260727,0.25438726,0.34818926,0.57257736,0.5438195,VGG,badlands,badlands
badlands_191.pkl,badlands_209.pkl,0.4245987,0.3008449,0.21819216,0.1659762,0.25696,0.47462648,0.45755404,VGG,badlands,badlands
badlands_191.pkl,badlands_21.pkl,0.40859702,0.33078304,0.24613345,0.21605325,0.32939905,0.57480514,0.5585325,VGG,badlands,badlands
badlands_191.pkl,badlands_210.pkl,0.43235576,0.35660884,0.23697129,0.17674764,0.22936618,0.44590503,0.4831298,VGG,badlands,badlands
badlands_191.pkl,badlands_211.pkl,0.4217517,0.33922648,0.2474218,0.17942789,0.3001741,0.53594244,0.49728468,VGG,badlands,badlands
badlands_191.pkl,badlands_212.pkl,0.3735857,0.33656758,0.24916404,0.20619404,0.28512862,0.48412922,0.45157516,VGG,badlands,badlands
badlands_191.pkl,badlands_213.pkl,0.39275685,0.34503084,0.23815429,0.19243106,0.24656546,0.48592407,0.48173723,VGG,badlands,badlands
badlands_191.pkl,badlands_214.pkl,0.43098158,0.3631847,0.27197662,0.23241845,0.30067325,0.5081393,0.47782704,VGG,badlands,badlands
badlands_191.pkl,badlands_215.pkl,0.43571806,0.34409052,0.24185564,0.18821575,0.22938868,0.5382201,0.55905586,VGG,badlands,badlands
badlands_191.pkl,badlands_216.pkl,0.38098955,0.29135138,0.22811398,0.205093,0.2658734,0.5631242,0.5709261,VGG,badlands,badlands
badlands_191.pkl,badlands_217.pkl,0.44504547,0.34862944,0.24788433,0.2206065,0.28560206,0.57550853,0.619566,VGG,badlands,badlands
badlands_191.pkl,badlands_218.pkl,0.4122392,0.30793047,0.21608579,0.17502329,0.2619786,0.60329807,0.62477165,VGG,badlands,badlands
badlands_191.pkl,badlands_219.pkl,0.44692105,0.3425843,0.2491151,0.20664233,0.22580248,0.5014404,0.53151566,VGG,badlands,badlands
badlands_191.pkl,badlands_22.pkl,0.46760452,0.38531798,0.28982714,0.24472198,0.27220136,0.5302787,0.57178044,VGG,badlands,badlands
badlands_191.pkl,badlands_220.pkl,0.4359995,0.3252979,0.21598195,0.17678934,0.2277027,0.51880366,0.525577,VGG,badlands,badlands
badlands_191.pkl,badlands_221.pkl,0.3030177,0.29268128,0.22532168,0.20930916,0.34030914,0.5687803,0.58304936,VGG,badlands,badlands
badlands_191.pkl,badlands_222.pkl,0.35501942,0.29484153,0.21156782,0.18185446,0.20183131,0.36587733,0.31690022,VGG,badlands,badlands
badlands_191.pkl,badlands_223.pkl,0.42892292,0.35855377,0.27642983,0.256223,0.28650594,0.5174133,0.6099151,VGG,badlands,badlands
badlands_191.pkl,badlands_224.pkl,0.36210853,0.31403577,0.22349262,0.18774368,0.27751586,0.53958166,0.57426304,VGG,badlands,badlands
badlands_191.pkl,badlands_225.pkl,0.39977545,0.3226723,0.25808862,0.22678566,0.18042915,0.452912,0.4060722,VGG,badlands,badlands
badlands_191.pkl,badlands_226.pkl,0.37463874,0.3366701,0.22967811,0.16557926,0.26817587,0.4959882,0.5058631,VGG,badlands,badlands
badlands_191.pkl,badlands_227.pkl,0.41698086,0.35604635,0.26131237,0.19170375,0.20010097,0.450859,0.45448405,VGG,badlands,badlands
badlands_191.pkl,badlands_228.pkl,0.29820254,0.33381563,0.244651,0.19045432,0.18855175,0.411884,0.40787312,VGG,badlands,badlands
badlands_191.pkl,badlands_229.pkl,0.43117708,0.32910407,0.24549992,0.20069292,0.3057825,0.5697005,0.55541706,VGG,badlands,badlands
badlands_191.pkl,badlands_23.pkl,0.4042697,0.3549678,0.2553523,0.19522044,0.16686441,0.34699282,0.36054963,VGG,badlands,badlands
badlands_191.pkl,badlands_230.pkl,0.47005877,0.33546603,0.24853432,0.2017963,0.2335991,0.50823283,0.5469942,VGG,badlands,badlands
badlands_191.pkl,badlands_231.pkl,0.38534832,0.32438752,0.24711066,0.21086138,0.23886427,0.56644756,0.580764,VGG,badlands,badlands
badlands_191.pkl,badlands_24.pkl,0.3579743,0.3313644,0.2525838,0.21729986,0.3003891,0.561478,0.5553794,VGG,badlands,badlands
badlands_191.pkl,badlands_25.pkl,0.3916575,0.3480763,0.26381007,0.2645711,0.36408883,0.60275775,0.58059627,VGG,badlands,badlands
badlands_191.pkl,badlands_26.pkl,0.42124534,0.3645084,0.25595194,0.21606532,0.30026063,0.50628376,0.5298275,VGG,badlands,badlands
badlands_191.pkl,badlands_27.pkl,0.4383158,0.34281716,0.2655903,0.21207026,0.29029378,0.4999385,0.472951,VGG,badlands,badlands
badlands_191.pkl,badlands_28.pkl,0.46941072,0.39862365,0.29227662,0.26299843,0.32505986,0.5463618,0.5805125,VGG,badlands,badlands
badlands_191.pkl,badlands_29.pkl,0.41719,0.34624013,0.24042885,0.1786668,0.17711504,0.4653118,0.4397117,VGG,badlands,badlands
badlands_191.pkl,badlands_3.pkl,0.43146604,0.36483675,0.26812488,0.19633068,0.15928303,0.40020373,0.41691327,VGG,badlands,badlands
badlands_191.pkl,badlands_30.pkl,0.42064673,0.36040062,0.2532328,0.21339536,0.30599725,0.54694974,0.5885972,VGG,badlands,badlands
badlands_191.pkl,badlands_31.pkl,0.35950714,0.3049423,0.22374642,0.17647696,0.15467775,0.40299058,0.4457569,VGG,badlands,badlands
badlands_191.pkl,badlands_32.pkl,0.5050515,0.3758244,0.2630477,0.2488118,0.33720917,0.60956264,0.6167332,VGG,badlands,badlands
badlands_191.pkl,badlands_33.pkl,0.46315145,0.34192374,0.26366296,0.23396206,0.20326675,0.48081148,0.47908458,VGG,badlands,badlands
badlands_191.pkl,badlands_34.pkl,0.43212903,0.33905756,0.25895336,0.22643772,0.2817969,0.5760497,0.65419793,VGG,badlands,badlands
badlands_191.pkl,badlands_35.pkl,0.4257534,0.33505931,0.24512726,0.18650195,0.3064373,0.63137764,0.6758374,VGG,badlands,badlands
badlands_191.pkl,badlands_36.pkl,0.39627582,0.32324538,0.22662698,0.18344846,0.26165646,0.4657039,0.46288282,VGG,badlands,badlands
badlands_191.pkl,badlands_37.pkl,0.4059507,0.3380345,0.23651627,0.1933599,0.24629387,0.44761506,0.43974003,VGG,badlands,badlands
badlands_191.pkl,badlands_38.pkl,0.44754732,0.37329912,0.29057512,0.28995675,0.37902582,0.64955205,0.6362818,VGG,badlands,badlands
badlands_191.pkl,badlands_39.pkl,0.4372933,0.3538292,0.26520374,0.22086492,0.22444308,0.4804686,0.5296447,VGG,badlands,badlands
badlands_191.pkl,badlands_4.pkl,0.41366982,0.3461141,0.23799439,0.1923115,0.278678,0.49570692,0.4947396,VGG,badlands,badlands
badlands_191.pkl,badlands_40.pkl,0.41643667,0.34464324,0.2505886,0.20048937,0.32065025,0.51414263,0.5147628,VGG,badlands,badlands
badlands_191.pkl,badlands_41.pkl,0.4154688,0.32024416,0.23567776,0.18379389,0.21630153,0.48865503,0.48505694,VGG,badlands,badlands
badlands_191.pkl,badlands_42.pkl,0.36816722,0.32013017,0.23500311,0.19234353,0.24293241,0.51751834,0.48002815,VGG,badlands,badlands
badlands_191.pkl,badlands_43.pkl,0.42868945,0.34820104,0.24559203,0.19957331,0.25208047,0.48564574,0.47694066,VGG,badlands,badlands
badlands_191.pkl,badlands_44.pkl,0.4357003,0.32433772,0.22484237,0.18796204,0.3050414,0.6226794,0.6428832,VGG,badlands,badlands
badlands_191.pkl,badlands_45.pkl,0.45370382,0.33924085,0.2542336,0.20786309,0.20758551,0.4698738,0.4840753,VGG,badlands,badlands
badlands_191.pkl,badlands_46.pkl,0.44234294,0.3536746,0.26391247,0.21670368,0.3011539,0.51320446,0.57312346,VGG,badlands,badlands
badlands_191.pkl,badlands_47.pkl,0.47382483,0.38001448,0.28857404,0.23859605,0.31790173,0.56063485,0.5860759,VGG,badlands,badlands
badlands_191.pkl,badlands_48.pkl,0.389395,0.3243041,0.22657107,0.18378207,0.25981253,0.47633624,0.53165233,VGG,badlands,badlands
badlands_191.pkl,badlands_49.pkl,0.4255529,0.3357763,0.25217432,0.21197501,0.23531899,0.53835565,0.5290463,VGG,badlands,badlands
badlands_191.pkl,badlands_5.pkl,0.42330882,0.31201956,0.24371484,0.19438863,0.25981295,0.56661874,0.61165047,VGG,badlands,badlands
badlands_191.pkl,badlands_50.pkl,0.34023753,0.3224592,0.23835891,0.20217893,0.27587003,0.517689,0.5026729,VGG,badlands,badlands
badlands_191.pkl,badlands_51.pkl,0.4323306,0.3588341,0.26099724,0.19101962,0.2820471,0.5243524,0.5603776,VGG,badlands,badlands
badlands_191.pkl,badlands_52.pkl,0.4734069,0.36509192,0.27824125,0.25438878,0.3650225,0.6082947,0.5971394,VGG,badlands,badlands
badlands_191.pkl,badlands_53.pkl,0.40658027,0.3224628,0.2508212,0.26862028,0.36405617,0.6526183,0.67452973,VGG,badlands,badlands
badlands_191.pkl,badlands_54.pkl,0.43990403,0.34954315,0.27567664,0.23539256,0.33206058,0.68795353,0.7350447,VGG,badlands,badlands
badlands_191.pkl,badlands_55.pkl,0.46915412,0.35068372,0.25034425,0.22356936,0.2766002,0.59607637,0.6433123,VGG,badlands,badlands
badlands_191.pkl,badlands_56.pkl,0.45041016,0.36480445,0.27533007,0.2580904,0.33902007,0.57989764,0.5861871,VGG,badlands,badlands
badlands_191.pkl,badlands_57.pkl,0.33873993,0.32424772,0.23707375,0.17648858,0.22477922,0.47902066,0.52865654,VGG,badlands,badlands
