,req1,req2,req3
PARADISE_TANAGER_3.jpg,2,23,199
PARADISE_TANAGER_4.jpg,0,90,242
PARADISE_TANAGER_5.jpg,0,40,309
PARAKETT__AKULET_1.jpg,0,44,67
PARAKETT__AKULET_2.jpg,0,135,43
PARAKETT__AKULET_3.jpg,0,0,3
PARAKETT__AKULET_4.jpg,0,27,22
PARAKETT__AKULET_5.jpg,0,18,9
PARUS_MAJOR_1.jpg,0,42,487
PARUS_MAJOR_2.jpg,0,89,181
PARUS_MAJOR_3.jpg,1,16,44
PARUS_MAJOR_4.jpg,0,45,379
PARUS_MAJOR_5.jpg,0,4,54
PATAGONIAN_SIERRA_FINCH_1.jpg,0,31,309
PATAGONIAN_SIERRA_FINCH_2.jpg,0,40,78
PATAGONIAN_SIERRA_FINCH_3.jpg,0,18,45
PATAGONIAN_SIERRA_FINCH_4.jpg,7,33,71
PATAGONIAN_SIERRA_FINCH_5.jpg,0,4,30
PEACOCK_1.jpg,17,0,0
PEACOCK_2.jpg,3,0,0
PEACOCK_3.jpg,126,4,6
PEACOCK_4.jpg,7,0,2
PEACOCK_5.jpg,8,0,0
PEREGRINE_FALCON_1.jpg,0,7,4
PEREGRINE_FALCON_2.jpg,0,16,5
PEREGRINE_FALCON_3.jpg,0,38,57
PEREGRINE_FALCON_4.jpg,0,17,1
PEREGRINE_FALCON_5.jpg,0,54,1
PHILIPPINE_EAGLE_1.jpg,0,9,43
PHILIPPINE_EAGLE_2.jpg,0,2,40
PHILIPPINE_EAGLE_3.jpg,0,2,17
PHILIPPINE_EAGLE_4.jpg,0,0,2
PHILIPPINE_EAGLE_5.jpg,0,0,1
PINK_ROBIN_1.jpg,1,21,229
PINK_ROBIN_2.jpg,0,30,519
PINK_ROBIN_3.jpg,0,51,372
PINK_ROBIN_4.jpg,1,47,864
PINK_ROBIN_5.jpg,0,10,22
POMARINE_JAEGER_1.jpg,0,1,6
POMARINE_JAEGER_2.jpg,0,52,2
POMARINE_JAEGER_3.jpg,0,2,71
POMARINE_JAEGER_4.jpg,0,85,12
POMARINE_JAEGER_5.jpg,0,0,0
PUFFIN_1.jpg,0,23,33
PUFFIN_2.jpg,0,105,57
PUFFIN_3.jpg,16,60,184
PUFFIN_4.jpg,0,109,69
PUFFIN_5.jpg,0,87,60
PURPLE_FINCH_1.jpg,0,40,15
PURPLE_FINCH_2.jpg,0,74,51
PURPLE_FINCH_3.jpg,0,12,71
PURPLE_FINCH_4.jpg,0,52,85
PURPLE_FINCH_5.jpg,0,43,198
PURPLE_GALLINULE_1.jpg,0,3,38
PURPLE_GALLINULE_2.jpg,18,47,67
PURPLE_GALLINULE_3.jpg,18,49,13
PURPLE_GALLINULE_4.jpg,0,5,6
PURPLE_GALLINULE_5.jpg,0,3,20
PURPLE_MARTIN_1.jpg,0,18,21
PURPLE_MARTIN_2.jpg,0,28,217
PURPLE_MARTIN_3.jpg,0,31,195
PURPLE_MARTIN_4.jpg,18,63,97
PURPLE_MARTIN_5.jpg,0,102,79
PURPLE_SWAMPHEN_1.jpg,0,5,13
PURPLE_SWAMPHEN_2.jpg,0,14,5
PURPLE_SWAMPHEN_3.jpg,0,25,55
PURPLE_SWAMPHEN_4.jpg,0,64,58
PURPLE_SWAMPHEN_5.jpg,1,13,16
PYGMY_KINGFISHER_1.jpg,3,13,115
PYGMY_KINGFISHER_2.jpg,0,3,161
PYGMY_KINGFISHER_3.jpg,0,3,79
PYGMY_KINGFISHER_4.jpg,0,35,106
PYGMY_KINGFISHER_5.jpg,0,13,475
QUETZAL_1.jpg,0,17,145
QUETZAL_2.jpg,0,11,33
QUETZAL_3.jpg,0,27,260
QUETZAL_4.jpg,0,0,78
QUETZAL_5.jpg,0,3,129
RAINBOW_LORIKEET_1.jpg,0,0,63
RAINBOW_LORIKEET_2.jpg,0,100,74
RAINBOW_LORIKEET_3.jpg,0,60,86
RAINBOW_LORIKEET_4.jpg,0,48,79
RAINBOW_LORIKEET_5.jpg,2,27,131
RAZORBILL_1.jpg,0,120,78
RAZORBILL_2.jpg,0,10,202
RAZORBILL_3.jpg,0,53,54
RAZORBILL_4.jpg,0,47,207
RAZORBILL_5.jpg,0,36,23
RED_BEARDED_BEE_EATER_1.jpg,1,3,111
RED_BEARDED_BEE_EATER_2.jpg,0,34,174
RED_BEARDED_BEE_EATER_3.jpg,27,23,142
RED_BEARDED_BEE_EATER_4.jpg,19,5,43
RED_BEARDED_BEE_EATER_5.jpg,8,8,142
RED_BELLIED_PITTA_1.jpg,0,18,39
RED_BELLIED_PITTA_2.jpg,0,46,116
RED_BELLIED_PITTA_3.jpg,0,35,106
RED_BELLIED_PITTA_4.jpg,0,8,85
RED_BELLIED_PITTA_5.jpg,0,42,70
RED_BROWED_FINCH_1.jpg,0,4,77
RED_BROWED_FINCH_2.jpg,8,2,86
RED_BROWED_FINCH_3.jpg,0,43,16
RED_BROWED_FINCH_4.jpg,0,15,80
RED_BROWED_FINCH_5.jpg,0,8,166
RED_FACED_CORMORANT_1.jpg,0,35,127
RED_FACED_CORMORANT_2.jpg,0,9,128
RED_FACED_CORMORANT_3.jpg,0,8,27
RED_FACED_CORMORANT_4.jpg,0,1,103
RED_FACED_CORMORANT_5.jpg,0,1,203
RED_FACED_WARBLER_1.jpg,0,44,424
RED_FACED_WARBLER_2.jpg,0,61,373
RED_FACED_WARBLER_3.jpg,0,10,419
RED_FACED_WARBLER_4.jpg,0,40,130
RED_FACED_WARBLER_5.jpg,0,27,209
RED_FODY_1.jpg,0,47,136
RED_FODY_2.jpg,0,26,44
RED_FODY_3.jpg,0,10,294
RED_FODY_4.jpg,0,60,239
RED_FODY_5.jpg,0,65,248
RED_HEADED_DUCK_1.jpg,0,3,1
RED_HEADED_DUCK_2.jpg,0,1,14
RED_HEADED_DUCK_3.jpg,0,1,2
RED_HEADED_DUCK_4.jpg,0,3,17
RED_HEADED_DUCK_5.jpg,0,1,0
RED_HEADED_WOODPECKER_1.jpg,0,37,327
RED_HEADED_WOODPECKER_2.jpg,0,48,346
RED_HEADED_WOODPECKER_3.jpg,0,23,45
RED_HEADED_WOODPECKER_4.jpg,0,8,159
RED_HEADED_WOODPECKER_5.jpg,0,84,443
RED_HONEY_CREEPER_1.jpg,0,22,180
RED_HONEY_CREEPER_2.jpg,0,31,144
RED_HONEY_CREEPER_3.jpg,0,35,203
RED_HONEY_CREEPER_4.jpg,0,6,98
RED_HONEY_CREEPER_5.jpg,0,9,61
RED_NAPED_TROGON_1.jpg,0,13,54
RED_NAPED_TROGON_2.jpg,1,4,118
RED_NAPED_TROGON_3.jpg,0,2,167
RED_NAPED_TROGON_4.jpg,0,6,90
RED_NAPED_TROGON_5.jpg,0,2,47
RED_TAILED_HAWK_1.jpg,0,14,6
RED_TAILED_HAWK_2.jpg,0,7,22
RED_TAILED_HAWK_3.jpg,1,15,11
RED_TAILED_HAWK_4.jpg,0,133,19
RED_TAILED_HAWK_5.jpg,0,2,13
RED_TAILED_THRUSH_1.jpg,0,32,31
RED_TAILED_THRUSH_2.jpg,0,4,225
RED_TAILED_THRUSH_3.jpg,0,27,191
RED_TAILED_THRUSH_4.jpg,0,14,58
RED_TAILED_THRUSH_5.jpg,0,25,98
RED_WINGED_BLACKBIRD_1.jpg,4,47,65
RED_WINGED_BLACKBIRD_2.jpg,0,27,40
RED_WINGED_BLACKBIRD_3.jpg,0,11,398
RED_WINGED_BLACKBIRD_4.jpg,0,90,101
RED_WINGED_BLACKBIRD_5.jpg,0,16,8
RED_WISKERED_BULBUL_1.jpg,0,32,113
RED_WISKERED_BULBUL_2.jpg,0,24,129
RED_WISKERED_BULBUL_3.jpg,7,28,31
RED_WISKERED_BULBUL_4.jpg,0,25,77
RED_WISKERED_BULBUL_5.jpg,0,3,34
REGENT_BOWERBIRD_1.jpg,0,19,214
REGENT_BOWERBIRD_2.jpg,6,72,17
REGENT_BOWERBIRD_3.jpg,0,29,136
REGENT_BOWERBIRD_4.jpg,0,123,58
REGENT_BOWERBIRD_5.jpg,0,35,102
RING-NECKED_PHEASANT_1.jpg,0,5,4
RING-NECKED_PHEASANT_2.jpg,0,31,101
RING-NECKED_PHEASANT_3.jpg,0,5,34
RING-NECKED_PHEASANT_4.jpg,0,23,64
RING-NECKED_PHEASANT_5.jpg,0,32,4
ROADRUNNER_1.jpg,0,4,18
ROADRUNNER_2.jpg,14,4,7
ROADRUNNER_3.jpg,0,28,21
ROADRUNNER_4.jpg,0,22,14
ROADRUNNER_5.jpg,0,66,281
ROBIN_1.jpg,0,13,21
ROBIN_2.jpg,4,9,68
ROBIN_3.jpg,0,45,45
ROBIN_4.jpg,0,18,1
ROBIN_5.jpg,1,16,149
ROCK_DOVE_1.jpg,0,17,4
ROCK_DOVE_2.jpg,0,71,18
ROCK_DOVE_3.jpg,0,53,92
ROCK_DOVE_4.jpg,0,23,225
ROCK_DOVE_5.jpg,3,69,74
ROSY_FACED_LOVEBIRD_1.jpg,0,78,63
ROSY_FACED_LOVEBIRD_2.jpg,0,18,99
ROSY_FACED_LOVEBIRD_3.jpg,0,10,48
ROSY_FACED_LOVEBIRD_4.jpg,26,32,59
ROSY_FACED_LOVEBIRD_5.jpg,0,22,227
ROUGH_LEG_BUZZARD_1.jpg,0,22,10
ROUGH_LEG_BUZZARD_2.jpg,0,1,37
ROUGH_LEG_BUZZARD_3.jpg,0,39,52
ROUGH_LEG_BUZZARD_4.jpg,0,96,37
ROUGH_LEG_BUZZARD_5.jpg,0,98,26
ROYAL_FLYCATCHER_1.jpg,4,0,9
ROYAL_FLYCATCHER_2.jpg,0,0,0
ROYAL_FLYCATCHER_3.jpg,0,0,5
ROYAL_FLYCATCHER_4.jpg,3,2,9
ROYAL_FLYCATCHER_5.jpg,0,0,10
RUBY_THROATED_HUMMINGBIRD_1.jpg,72,0,50
RUBY_THROATED_HUMMINGBIRD_2.jpg,68,2,80
RUBY_THROATED_HUMMINGBIRD_3.jpg,53,3,116
RUBY_THROATED_HUMMINGBIRD_4.jpg,0,2,89
RUBY_THROATED_HUMMINGBIRD_5.jpg,21,11,40
RUDY_KINGFISHER_1.jpg,0,7,65
RUDY_KINGFISHER_2.jpg,0,14,64
RUDY_KINGFISHER_3.jpg,0,4,42
RUDY_KINGFISHER_4.jpg,0,22,195
RUDY_KINGFISHER_5.jpg,0,8,16
RUFOUS_KINGFISHER_1.jpg,0,15,588
RUFOUS_KINGFISHER_2.jpg,20,4,72
RUFOUS_KINGFISHER_3.jpg,11,10,77
RUFOUS_KINGFISHER_4.jpg,0,19,109
RUFOUS_KINGFISHER_5.jpg,2,16,109
RUFUOS_MOTMOT_1.jpg,0,3,300
RUFUOS_MOTMOT_2.jpg,0,39,69
RUFUOS_MOTMOT_3.jpg,0,87,89
RUFUOS_MOTMOT_4.jpg,2,3,129
RUFUOS_MOTMOT_5.jpg,0,6,43
SAMATRAN_THRUSH_1.jpg,0,12,41
SAMATRAN_THRUSH_2.jpg,0,13,20
SAMATRAN_THRUSH_3.jpg,0,2,12
SAMATRAN_THRUSH_4.jpg,0,28,64
SAMATRAN_THRUSH_5.jpg,0,13,84
SANDHILL_CRANE_1.jpg,0,21,34
SANDHILL_CRANE_2.jpg,5,0,1
SANDHILL_CRANE_3.jpg,2,2,6
SANDHILL_CRANE_4.jpg,0,0,0
SANDHILL_CRANE_5.jpg,10,40,68
SAND_MARTIN_1.jpg,0,1,11
SAND_MARTIN_2.jpg,0,23,4
SAND_MARTIN_3.jpg,0,5,6
SAND_MARTIN_4.jpg,4,54,97
SAND_MARTIN_5.jpg,0,22,40
SATYR_TRAGOPAN_1.jpg,0,2,35
SATYR_TRAGOPAN_2.jpg,0,8,15
SATYR_TRAGOPAN_3.jpg,0,63,23
SATYR_TRAGOPAN_4.jpg,0,7,2
SATYR_TRAGOPAN_5.jpg,0,28,33
SCARLET_CROWNED_FRUIT_DOVE_1.jpg,0,31,111
SCARLET_CROWNED_FRUIT_DOVE_2.jpg,0,8,145
SCARLET_CROWNED_FRUIT_DOVE_3.jpg,0,5,27
SCARLET_CROWNED_FRUIT_DOVE_4.jpg,0,16,84
SCARLET_CROWNED_FRUIT_DOVE_5.jpg,0,14,23
SCARLET_IBIS_1.jpg,0,23,3
SCARLET_IBIS_2.jpg,1,16,11
SCARLET_IBIS_3.jpg,0,10,6
SCARLET_IBIS_4.jpg,0,58,106
SCARLET_IBIS_5.jpg,0,13,60
SCARLET_MACAW_1.jpg,1,19,109
SCARLET_MACAW_2.jpg,0,60,35
SCARLET_MACAW_3.jpg,0,55,64
SCARLET_MACAW_4.jpg,0,14,276
SCARLET_MACAW_5.jpg,0,33,101
SCARLET_TANAGER_1.jpg,0,69,115
SCARLET_TANAGER_2.jpg,0,64,437
SCARLET_TANAGER_3.jpg,0,23,278
SCARLET_TANAGER_4.jpg,0,15,249
SCARLET_TANAGER_5.jpg,0,7,157
SHOEBILL_1.jpg,0,3,0
SHOEBILL_2.jpg,0,9,2
SHOEBILL_3.jpg,71,5,13
SHOEBILL_4.jpg,0,6,2
SHOEBILL_5.jpg,0,15,0
SHORT_BILLED_DOWITCHER_1.jpg,0,24,4
SHORT_BILLED_DOWITCHER_2.jpg,0,13,23
SHORT_BILLED_DOWITCHER_3.jpg,0,17,16
SHORT_BILLED_DOWITCHER_4.jpg,0,25,12
SHORT_BILLED_DOWITCHER_5.jpg,0,33,59
SKUA_1.jpg,0,3,5
SKUA_2.jpg,0,88,10
SKUA_3.jpg,0,3,3
SKUA_4.jpg,0,140,49
SKUA_5.jpg,0,0,11
SMITHS_LONGSPUR_1.jpg,0,55,162
SMITHS_LONGSPUR_2.jpg,0,5,21
SMITHS_LONGSPUR_3.jpg,0,66,89
SMITHS_LONGSPUR_4.jpg,0,47,41
SMITHS_LONGSPUR_5.jpg,0,72,148
SNOWY_EGRET_1.jpg,0,2,15
SNOWY_EGRET_2.jpg,3,1,6
SNOWY_EGRET_3.jpg,0,0,8
SNOWY_EGRET_4.jpg,0,3,16
SNOWY_EGRET_5.jpg,0,3,3
SNOWY_OWL_1.jpg,0,75,1
SNOWY_OWL_2.jpg,0,28,19
SNOWY_OWL_3.jpg,0,64,10
SNOWY_OWL_4.jpg,0,53,3
SNOWY_OWL_5.jpg,0,16,1
SNOWY_PLOVER_1.jpg,0,106,66
SNOWY_PLOVER_2.jpg,0,114,42
SNOWY_PLOVER_3.jpg,0,13,16
SNOWY_PLOVER_4.jpg,0,14,129
SNOWY_PLOVER_5.jpg,0,34,16
SORA_1.jpg,0,19,2
SORA_2.jpg,0,68,10
SORA_3.jpg,0,9,0
SORA_4.jpg,0,1,3
SORA_5.jpg,0,0,3
SPANGLED_COTINGA_1.jpg,0,21,63
SPANGLED_COTINGA_2.jpg,0,14,147
SPANGLED_COTINGA_3.jpg,0,16,78
SPANGLED_COTINGA_4.jpg,7,135,81
SPANGLED_COTINGA_5.jpg,16,105,117
SPLENDID_WREN_1.jpg,0,6,448
SPLENDID_WREN_2.jpg,0,19,140
SPLENDID_WREN_3.jpg,0,27,86
SPLENDID_WREN_4.jpg,11,3,32
SPLENDID_WREN_5.jpg,0,5,172
SPOONBILL_1.jpg,0,1,5
SPOONBILL_2.jpg,0,38,15
SPOONBILL_3.jpg,1,17,11
SPOONBILL_4.jpg,0,10,8
SPOONBILL_5.jpg,1,108,6
SPOON_BILED_SANDPIPER_1.jpg,0,40,62
SPOON_BILED_SANDPIPER_2.jpg,0,27,68
SPOON_BILED_SANDPIPER_3.jpg,0,34,58
SPOON_BILED_SANDPIPER_4.jpg,0,3,1
SPOON_BILED_SANDPIPER_5.jpg,0,8,6
SPOTTED_CATBIRD_1.jpg,0,16,38
SPOTTED_CATBIRD_2.jpg,0,14,9
SPOTTED_CATBIRD_3.jpg,1,13,38
SPOTTED_CATBIRD_4.jpg,0,29,108
SPOTTED_CATBIRD_5.jpg,0,14,40
SRI_LANKA_BLUE_MAGPIE_1.jpg,0,25,89
SRI_LANKA_BLUE_MAGPIE_2.jpg,0,1,108
SRI_LANKA_BLUE_MAGPIE_3.jpg,0,25,103
SRI_LANKA_BLUE_MAGPIE_4.jpg,0,40,132
SRI_LANKA_BLUE_MAGPIE_5.jpg,0,8,88
STEAMER_DUCK_1.jpg,0,34,8
STEAMER_DUCK_2.jpg,0,22,2
STEAMER_DUCK_3.jpg,0,5,5
STEAMER_DUCK_4.jpg,0,1,4
STEAMER_DUCK_5.jpg,0,1,4
STORK_BILLED_KINGFISHER_1.jpg,0,7,155
STORK_BILLED_KINGFISHER_2.jpg,0,34,118
STORK_BILLED_KINGFISHER_3.jpg,1,4,46
STORK_BILLED_KINGFISHER_4.jpg,0,11,76
STORK_BILLED_KINGFISHER_5.jpg,0,1,282
STRAWBERRY_FINCH_1.jpg,0,34,30
STRAWBERRY_FINCH_2.jpg,0,23,66
STRAWBERRY_FINCH_3.jpg,0,64,37
STRAWBERRY_FINCH_4.jpg,0,72,101
STRAWBERRY_FINCH_5.jpg,0,61,180
STRIPED_OWL_1.jpg,0,7,1
STRIPED_OWL_2.jpg,0,1,0
STRIPED_OWL_3.jpg,0,1,0
STRIPED_OWL_4.jpg,0,10,2
STRIPED_OWL_5.jpg,0,7,8
STRIPPED_MANAKIN_1.jpg,0,29,49
STRIPPED_MANAKIN_2.jpg,0,11,119
STRIPPED_MANAKIN_3.jpg,0,3,32
STRIPPED_MANAKIN_4.jpg,0,21,25
STRIPPED_MANAKIN_5.jpg,0,12,37
STRIPPED_SWALLOW_1.jpg,0,38,437
STRIPPED_SWALLOW_2.jpg,0,45,170
STRIPPED_SWALLOW_3.jpg,15,12,67
STRIPPED_SWALLOW_4.jpg,0,11,68
STRIPPED_SWALLOW_5.jpg,0,17,336
SUPERB_STARLING_1.jpg,0,19,101
SUPERB_STARLING_2.jpg,2,54,153
SUPERB_STARLING_3.jpg,0,42,292
SUPERB_STARLING_4.jpg,0,47,117
SUPERB_STARLING_5.jpg,0,34,101
SWINHOES_PHEASANT_1.jpg,0,5,31
SWINHOES_PHEASANT_2.jpg,6,3,4
SWINHOES_PHEASANT_3.jpg,17,5,5
SWINHOES_PHEASANT_4.jpg,0,1,75
SWINHOES_PHEASANT_5.jpg,0,52,167
TAILORBIRD_1.jpg,6,16,31
TAILORBIRD_2.jpg,0,6,156
TAILORBIRD_3.jpg,0,6,34
TAILORBIRD_4.jpg,0,22,156
TAILORBIRD_5.jpg,0,15,14
TAIWAN_MAGPIE_1.jpg,0,0,67
TAIWAN_MAGPIE_2.jpg,0,0,16
TAIWAN_MAGPIE_3.jpg,0,25,115
TAIWAN_MAGPIE_4.jpg,2,0,38
TAIWAN_MAGPIE_5.jpg,0,4,134
TAKAHE_1.jpg,1,6,14
TAKAHE_2.jpg,1,10,4
TAKAHE_3.jpg,0,7,8
TAKAHE_4.jpg,0,0,2
TAKAHE_5.jpg,0,10,3
TASMANIAN_HEN_1.jpg,0,4,1
TASMANIAN_HEN_2.jpg,0,54,34
TASMANIAN_HEN_3.jpg,0,0,1
TASMANIAN_HEN_4.jpg,5,29,6
TASMANIAN_HEN_5.jpg,55,17,5
TEAL_DUCK_1.jpg,0,1,62
TEAL_DUCK_2.jpg,0,1,15
TEAL_DUCK_3.jpg,0,5,10
TEAL_DUCK_4.jpg,0,0,1
TEAL_DUCK_5.jpg,0,0,6
TIT_MOUSE_1.jpg,0,3,19
TIT_MOUSE_2.jpg,0,9,83
TIT_MOUSE_3.jpg,0,17,236
TIT_MOUSE_4.jpg,0,2,75
TIT_MOUSE_5.jpg,0,16,96
TOUCHAN_1.jpg,0,12,123
TOUCHAN_2.jpg,10,1,132
TOUCHAN_3.jpg,0,7,76
TOUCHAN_4.jpg,0,9,85
TOUCHAN_5.jpg,4,8,61
TOWNSENDS_WARBLER_1.jpg,0,42,83
TOWNSENDS_WARBLER_2.jpg,0,32,67
TOWNSENDS_WARBLER_3.jpg,0,14,179
TOWNSENDS_WARBLER_4.jpg,0,17,11
TOWNSENDS_WARBLER_5.jpg,0,7,11
TREE_SWALLOW_1.jpg,7,55,200
TREE_SWALLOW_2.jpg,0,9,355
TREE_SWALLOW_3.jpg,0,40,235
TREE_SWALLOW_4.jpg,0,33,425
TREE_SWALLOW_5.jpg,7,42,239
TRICOLORED_BLACKBIRD_1.jpg,1,8,5
TRICOLORED_BLACKBIRD_2.jpg,0,10,4
TRICOLORED_BLACKBIRD_3.jpg,4,1,41
TRICOLORED_BLACKBIRD_4.jpg,0,4,4
TRICOLORED_BLACKBIRD_5.jpg,0,23,8
TROPICAL_KINGBIRD_1.jpg,0,1,8
TROPICAL_KINGBIRD_2.jpg,0,2,176
TROPICAL_KINGBIRD_3.jpg,0,24,114
TROPICAL_KINGBIRD_4.jpg,0,5,106
TROPICAL_KINGBIRD_5.jpg,0,28,68
TRUMPTER_SWAN_1.jpg,0,10,1
TRUMPTER_SWAN_2.jpg,0,7,59
TRUMPTER_SWAN_3.jpg,0,1,19
TRUMPTER_SWAN_4.jpg,0,5,3
TRUMPTER_SWAN_5.jpg,0,2,2
TURKEY_VULTURE_1.jpg,0,2,7
TURKEY_VULTURE_2.jpg,0,15,7
TURKEY_VULTURE_3.jpg,0,14,36
TURKEY_VULTURE_4.jpg,0,181,43
TURKEY_VULTURE_5.jpg,0,22,89
TURQUOISE_MOTMOT_1.jpg,0,4,77
TURQUOISE_MOTMOT_2.jpg,2,9,91
TURQUOISE_MOTMOT_3.jpg,14,1,209
TURQUOISE_MOTMOT_4.jpg,5,1,230
TURQUOISE_MOTMOT_5.jpg,0,16,76
UMBRELLA_BIRD_1.jpg,24,26,45
UMBRELLA_BIRD_2.jpg,0,12,14
UMBRELLA_BIRD_3.jpg,2,46,77
UMBRELLA_BIRD_4.jpg,1,19,76
UMBRELLA_BIRD_5.jpg,28,40,15
VARIED_THRUSH_1.jpg,0,25,60
VARIED_THRUSH_2.jpg,0,52,6
VARIED_THRUSH_3.jpg,0,42,53
VARIED_THRUSH_4.jpg,0,24,7
VARIED_THRUSH_5.jpg,0,57,119
VEERY_1.jpg,1,53,75
VEERY_2.jpg,0,29,10
VEERY_3.jpg,1,43,122
VEERY_4.jpg,0,76,197
VEERY_5.jpg,0,10,98
VENEZUELIAN_TROUPIAL_1.jpg,11,48,127
VENEZUELIAN_TROUPIAL_2.jpg,0,3,282
VENEZUELIAN_TROUPIAL_3.jpg,0,48,93
VENEZUELIAN_TROUPIAL_4.jpg,0,1,31
VENEZUELIAN_TROUPIAL_5.jpg,0,11,116
VERMILION_FLYCATHER_1.jpg,0,45,221
VERMILION_FLYCATHER_2.jpg,0,22,223
VERMILION_FLYCATHER_3.jpg,0,54,572
VERMILION_FLYCATHER_4.jpg,0,26,400
VERMILION_FLYCATHER_5.jpg,0,26,385
VICTORIA_CROWNED_PIGEON_1.jpg,2,0,18
VICTORIA_CROWNED_PIGEON_2.jpg,30,0,19
VICTORIA_CROWNED_PIGEON_3.jpg,0,0,5
VICTORIA_CROWNED_PIGEON_4.jpg,0,0,3
VICTORIA_CROWNED_PIGEON_5.jpg,0,1,15
VIOLET_GREEN_SWALLOW_1.jpg,0,78,119
VIOLET_GREEN_SWALLOW_2.jpg,0,23,207
VIOLET_GREEN_SWALLOW_3.jpg,0,9,22
VIOLET_GREEN_SWALLOW_4.jpg,3,12,313
VIOLET_GREEN_SWALLOW_5.jpg,0,43,53
VIOLET_TURACO_1.jpg,0,19,238
VIOLET_TURACO_2.jpg,0,12,89
VIOLET_TURACO_3.jpg,0,13,142
VIOLET_TURACO_4.jpg,0,24,10
VIOLET_TURACO_5.jpg,0,27,182
VULTURINE_GUINEAFOWL_1.jpg,0,22,17
VULTURINE_GUINEAFOWL_2.jpg,0,9,126
VULTURINE_GUINEAFOWL_3.jpg,0,15,1
VULTURINE_GUINEAFOWL_4.jpg,0,7,80
VULTURINE_GUINEAFOWL_5.jpg,0,12,68
WALL_CREAPER_1.jpg,0,1,327
WALL_CREAPER_2.jpg,0,9,14
WALL_CREAPER_3.jpg,0,5,71
WALL_CREAPER_4.jpg,0,1,25
WALL_CREAPER_5.jpg,0,1,10
WATTLED_CURASSOW_1.jpg,0,2,59
WATTLED_CURASSOW_2.jpg,0,0,83
WATTLED_CURASSOW_3.jpg,0,3,19
WATTLED_CURASSOW_4.jpg,0,0,9
WATTLED_CURASSOW_5.jpg,0,0,22
WATTLED_LAPWING_1.jpg,0,17,35
WATTLED_LAPWING_2.jpg,0,18,31
WATTLED_LAPWING_3.jpg,0,16,34
WATTLED_LAPWING_4.jpg,0,0,317
WATTLED_LAPWING_5.jpg,1,4,2
WHIMBREL_1.jpg,2,5,2
WHIMBREL_2.jpg,0,46,8
WHIMBREL_3.jpg,0,17,7
WHIMBREL_4.jpg,0,17,8
WHIMBREL_5.jpg,0,18,5
WHITE_BROWED_CRAKE_1.jpg,0,0,8
WHITE_BROWED_CRAKE_2.jpg,0,5,5
WHITE_BROWED_CRAKE_3.jpg,0,31,3
WHITE_BROWED_CRAKE_4.jpg,0,3,1
WHITE_BROWED_CRAKE_5.jpg,0,34,5
WHITE_CHEEKED_TURACO_1.jpg,25,6,64
WHITE_CHEEKED_TURACO_2.jpg,26,6,138
WHITE_CHEEKED_TURACO_3.jpg,0,5,156
WHITE_CHEEKED_TURACO_4.jpg,19,8,115
WHITE_CHEEKED_TURACO_5.jpg,57,6,143
WHITE_CRESTED_HORNBILL_1.jpg,0,0,24
WHITE_CRESTED_HORNBILL_2.jpg,0,1,0
WHITE_CRESTED_HORNBILL_3.jpg,0,0,14
WHITE_CRESTED_HORNBILL_4.jpg,0,22,39
WHITE_CRESTED_HORNBILL_5.jpg,0,2,2
WHITE_NECKED_RAVEN_1.jpg,0,73,22
WHITE_NECKED_RAVEN_2.jpg,4,64,25
WHITE_NECKED_RAVEN_3.jpg,1,51,153
WHITE_NECKED_RAVEN_4.jpg,0,9,65
WHITE_NECKED_RAVEN_5.jpg,0,36,411
WHITE_TAILED_TROPIC_1.jpg,0,3,16
WHITE_TAILED_TROPIC_2.jpg,0,28,245
WHITE_TAILED_TROPIC_3.jpg,1,5,125
WHITE_TAILED_TROPIC_4.jpg,0,1,7
WHITE_TAILED_TROPIC_5.jpg,0,1,41
WHITE_THROATED_BEE_EATER_1.jpg,0,5,391
WHITE_THROATED_BEE_EATER_2.jpg,0,7,181
WHITE_THROATED_BEE_EATER_3.jpg,0,0,88
WHITE_THROATED_BEE_EATER_4.jpg,0,10,15
WHITE_THROATED_BEE_EATER_5.jpg,14,2,48
WILD_TURKEY_1.jpg,0,0,0
WILD_TURKEY_2.jpg,0,3,3
WILD_TURKEY_3.jpg,0,40,3
WILD_TURKEY_4.jpg,0,1,0
WILD_TURKEY_5.jpg,0,1,4
WILSONS_BIRD_OF_PARADISE_1.jpg,0,6,16
WILSONS_BIRD_OF_PARADISE_2.jpg,0,15,62
WILSONS_BIRD_OF_PARADISE_3.jpg,0,2,13
WILSONS_BIRD_OF_PARADISE_4.jpg,0,2,4
WILSONS_BIRD_OF_PARADISE_5.jpg,0,12,89
WOOD_DUCK_1.jpg,0,1,93
WOOD_DUCK_2.jpg,0,34,38
WOOD_DUCK_3.jpg,0,16,53
WOOD_DUCK_4.jpg,0,24,147
WOOD_DUCK_5.jpg,0,19,89
YELLOW_BELLIED_FLOWERPECKER_1.jpg,0,35,60
YELLOW_BELLIED_FLOWERPECKER_2.jpg,0,1,98
YELLOW_BELLIED_FLOWERPECKER_3.jpg,1,9,151
YELLOW_BELLIED_FLOWERPECKER_4.jpg,0,38,83
YELLOW_BELLIED_FLOWERPECKER_5.jpg,0,26,47
YELLOW_CACIQUE_1.jpg,2,44,96
YELLOW_CACIQUE_2.jpg,0,33,45
YELLOW_CACIQUE_3.jpg,0,59,35
YELLOW_CACIQUE_4.jpg,2,37,84
